,Token,Frequency_x,Frequency_y,Difference,Ratio
159,out,0.0006817138214828158,0.0007281263443600579,-4.641252287724206e-05,0.9362575969998262
93,will,0.0010208046342411077,0.0010910343716257133,-7.022973738460563e-05,0.9356301330085883
289,EUR,0.0004344601038465614,0.000465523400492496,-3.106329664593461e-05,0.9332723196877504
68,3,0.0012927837236409877,0.0013986879671538395,-0.00010590424351285179,0.9242831524972978
109,more,0.0009324997350853026,0.0010134471382102974,-8.094740312499481e-05,0.9201266646547107
129,against,0.0007912118964360143,0.0008659736374752883,-7.476174103927401e-05,0.913667416877448
111,sources,0.0009077743633216771,0.0009957349161899046,-8.796055286822754e-05,0.9116626810629468
6,on,0.008064003390908127,0.008861116638158653,-0.0007971132472505259,0.9100437021878355
26,after,0.0026774045424040127,0.0029495662767763794,-0.00027216173437236667,0.9077282187163409
1,to,0.025841545688954824,0.02850252692763123,-0.002660981238676405,0.9066405148767085
201,it,0.0005616191586309209,0.0006198315086375479,-5.8212350006627066e-05,0.9060835901443867
164,Korea,0.000667585037617887,0.0007391002210466055,-7.151518342871847e-05,0.9032402083070018
252,bid,0.0004874430433400445,0.0005410891303077585,-5.364608696771403e-05,0.9008553601193182
186,police,0.0005863445303945462,0.0006533307111543777,-6.698618075983147e-05,0.897469719980754
158,sell,0.0006817138214828158,0.0007596040432767341,-7.789022179391825e-05,0.8974594428724733
176,000,0.0006216664900568683,0.0006932794727764591,-7.16129827195908e-05,0.8967040197616212
214,week,0.0005439581787997598,0.000608953894027198,-6.499571522743824e-05,0.8932666071028765
183,back,0.0006040055102257073,0.0006765298715180443,-7.2524361292337e-05,0.8927994692538825
211,debt,0.0005510225707322243,0.0006180025291897901,-6.69799584575658e-05,0.8916186337532025
156,Fed,0.0006887782134152803,0.0007786639343638959,-8.988572094861564e-05,0.8845641656409259
188,win,0.0005828123344283141,0.0006601653185644206,-7.735298413610652e-05,0.8828278584759399
102,be,0.0009678216947476246,0.0011063400417411615,-0.0001385183469935369,0.8747958658573577
273,cut,0.0004556532796439546,0.0005212591426110145,-6.560586296705989e-05,0.8741396407198986
295,names,0.000427395711914097,0.0004900702299229316,-6.267451800883459e-05,0.8721111502351596
209,but,0.0005545547666984564,0.0006371586823531495,-8.260391565469312e-05,0.8703558188211122
144,high,0.0007205679771113701,0.0008286239519105471,-0.00010805597479917706,0.8695958829695499
18,up,0.003638161845219173,0.004223498593177887,-0.0005853367479587142,0.8614095080073676
272,dollar,0.0004556532796439546,0.0005312703985355843,-7.561711889162971e-05,0.8576673590321164
165,International,0.0006640528416516549,0.0007751022375445777,-0.00011104939589292283,0.8567293570913783
51,the,0.0016177457525343507,0.0019005984324490988,-0.0002828526799147481,0.8511770424064456
205,stock,0.0005580869626646886,0.0006562185734403113,-9.813161077562268e-05,0.850458955678205
3,in,0.014372505386598849,0.016904486939017107,-0.002531981552418258,0.8502183732903356
166,no,0.0006569884497191904,0.0007742358788587977,-0.00011724742913960722,0.8485636840901423
234,government,0.0005192328070361343,0.0006138632599132852,-9.463045287715088e-05,0.8458444102184606
270,president,0.00045918547561018684,0.0005448433512794722,-8.56578756692854e-05,0.8427843976289104
197,Saudi,0.0005686835505633853,0.0006755672507560664,-0.00010688370019268107,0.8417867354093004
157,trade,0.0006887782134152803,0.0008197678409003508,-0.0001309896274850705,0.8402113123378875
131,10,0.0007770831125710854,0.0009271963179370806,-0.00015011320536599516,0.838099868968438
260,raises,0.00047331425947511567,0.0005652509114334029,-9.193665195828725e-05,0.8373524923203611
77,year,0.001179753452721557,0.0014153413063360564,-0.0002355878536144994,0.8335469666858139
243,group,0.0005015718272049734,0.0006043333143697043,-0.0001027614871647309,0.8299589237904135
203,percent,0.0005616191586309209,0.0006881775827379765,-0.0001265584241070556,0.8160962703790328
178,bonds,0.0006181342940906362,0.0007652835057724035,-0.00014714921168176734,0.807719347703373
47,bln,0.0018226131185758185,0.002271688736191566,-0.00044907561761574756,0.8023163955249377
200,Canada,0.0005616191586309209,0.0007029056803962378,-0.00014128652176531695,0.7989964717802939
217,falls,0.0005404259828335276,0.0006768186577466377,-0.00013639267491311004,0.7984797355214642
96,not,0.0009996114584437145,0.0012614182464957956,-0.0002618067880520811,0.792450451086008
37,from,0.0022817985941860053,0.0028848781615714667,-0.0006030795673854614,0.7909514601278868
147,rise,0.0007135035851789058,0.0009041896817258096,-0.00019068609654690385,0.789108302825415
101,yuan,0.0009713538907138568,0.001232924671941251,-0.0002615707812273941,0.7878452859447215
133,US,0.0007558899367736922,0.000960406734225317,-0.00020451679745162477,0.787051891492002
213,has,0.0005439581787997598,0.0006911617071001079,-0.00014720352830034807,0.787020133221838
16,with,0.0038536257991593375,0.004927848204717092,-0.0010742224055577542,0.7820098426470453
45,by,0.0018791282540355338,0.0024126164157451256,-0.0005334881617095918,0.778875681095444
248,fund,0.0004909752393062767,0.0006319605302384691,-0.00014098529093219245,0.7769080754473829
91,oil,0.0010879163575995196,0.0014038861192685198,-0.00031596976166900015,0.7749320565733402
128,Brazil,0.0007947440924022465,0.001026731304725592,-0.00023198721232334544,0.7740526550075852
247,capital,0.0004945074352725089,0.0006442820759917858,-0.00014977464071927688,0.7675325043169656
244,gets,0.0005015718272049734,0.0006561223113641135,-0.00015455048415914012,0.7644486683621208
5,for,0.008477270318957295,0.01115802603831404,-0.0026807557193567443,0.7597464183941085
23,profit,0.0029670446116350536,0.003909780486849301,-0.0009427358752142475,0.7588775435385244
59,unit,0.0014376037582565081,0.0018974217839345718,-0.0004598180256780637,0.7576616703933028
174,court,0.0006287308819893328,0.0008298753589011183,-0.00020114447691178556,0.7576208586574597
259,investment,0.00047331425947511567,0.0006254147090570196,-0.00015210044958190394,0.756800651824713
284,trading,0.00043799229981279363,0.0005831556576061913,-0.00014516335779339769,0.7510727094901523
66,deal,0.0012963159196072197,0.001731273440417192,-0.00043495752080997233,0.7487644004374266
48,new,0.0018190809226095864,0.0024566081845675144,-0.0006375272619579279,0.7404847602629947
43,shares,0.0019568365652926425,0.0026473996195915273,-0.0006905630542988848,0.7391542065699046
153,first,0.0006958426053477447,0.0009442347054240888,-0.0002483921000763441,0.736938180042024
182,plan,0.0006040055102257073,0.0008289127381391405,-0.00022490722791343324,0.7286720090484596
64,a,0.001366959838931864,0.0018791319894569923,-0.0005121721505251284,0.7274421629780623
154,plans,0.0006958426053477447,0.0009633908585874484,-0.00026754825323970367,0.7222848329368718
232,Inc,0.0005192328070361343,0.000721291736950015,-0.00020205892991388068,0.7198651813643566
228,State,0.0005227650030023666,0.0007262011028361022,-0.00020343609983373555,0.7198625848415305
40,net,0.0020628024442796086,0.0029187624123930877,-0.000855959968113479,0.7067387312927333
242,prices,0.0005015718272049734,0.0007109916947968519,-0.00020941986759187852,0.7054538483016809
9,says,0.006389742502914061,0.009183594593421237,-0.002793852090507176,0.6957779372677687
204,billion,0.0005580869626646886,0.0008027294534133425,-0.00024464249074865395,0.695236683158451
233,minister,0.0005192328070361343,0.0007487264286663842,-0.00022949362163024987,0.6934880179947446
95,sales,0.0010031436544099468,0.0014523059435960065,-0.0004491622891860598,0.6907247462790768
241,May,0.0005086362191374377,0.0007378488140560343,-0.0002292125949185966,0.6893501886130435
292,private,0.0004309279078803292,0.0006258960194380085,-0.00019496811155767933,0.6884976010348476
264,two,0.0004662498675426513,0.0006777812785086155,-0.0002115314109659642,0.687906087593012
189,business,0.0005828123344283141,0.0008506679673598403,-0.0002678556329315262,0.6851231700156157
177,tax,0.0006181342940906362,0.0009069812819355454,-0.0002888469878449092,0.6815292734283395
90,stake,0.001091448553565752,0.001613159872922508,-0.0005217113193567561,0.6765904433194281
269,end,0.00045918547561018684,0.0006794177338039778,-0.000220232258193791,0.6758514721705347
275,rate,0.00045212108367772246,0.0006794177338039778,-0.0002272966501262554,0.665453757214065
220,board,0.0005333615909010632,0.000819671578824153,-0.0002863099879230898,0.6507015793644921
225,issue,0.0005262971989685988,0.0008102378953567698,-0.0002839406963881711,0.6495588542385514
28,and,0.0026597435625728516,0.004110583177797883,-0.0014508396152250317,0.647047741775104
4,of,0.009642894987813923,0.014939200391363096,-0.005296305403549173,0.6454759783119877
238,about,0.00051216841510367,0.000794835963165124,-0.000282667548061454,0.6443699566186704
63,Trump,0.0013810886227967928,0.0022179744976732014,-0.0008368858748764086,0.622680118389839
170,its,0.0006428596658542616,0.0010743810324434964,-0.0004315213665892348,0.5983535137363575
185,rises,0.0005898767263607785,0.0009893816191608507,-0.0003995048928000722,0.5962074844902472
20,at,0.0033096676203595776,0.005656552121534337,-0.0023468845011747593,0.5851033543489796
210,signs,0.0005510225707322243,0.0009425019880525287,-0.0003914794173203044,0.5846380991416158
167,into,0.0006463918618204938,0.0011491766656491764,-0.0005027848038286826,0.5624825852649413
160,PlayerWatch,0.0006781816255165837,0.0012710444541155744,-0.0005928628285989907,0.5335624755850731
25,mln,0.0027904348133234434,0.005365263078959835,-0.0025748282656363913,0.520092821592716
276,revenue,0.00045212108367772246,0.0011373364302768487,-0.0006852153465991262,0.3975262478558502
121,million,0.0008583236197944262,0.0022499335069708663,-0.0013916098871764402,0.3814884382738962
106,announces,0.0009466285189502313,0.002487893359331795,-0.0015412648403815635,0.38049400927878974
70,share,0.0012786549397760588,0.0035648734678326312,-0.0022862185280565724,0.3586817179666841
245,agreement,0.0005015718272049734,0.0014600069096918295,-0.0009584350824868561,0.3435407215372991
145,loss,0.0007170357811451379,0.0021840902468515805,-0.0014670544657064426,0.3282995206717133
256,Q3,0.0004803786514075801,0.0015217109005346108,-0.0010413322491270307,0.31568325576087575
218,Q1,0.0005333615909010632,0.0019362154006422798,-0.0014028538097412167,0.27546604098084176
286,2016,0.00043799229981279363,0.0019452640358048718,-0.0015072717359920782,0.22515827761734672
268,reports,0.00046271767157641906,0.0022268306086833975,-0.0017641129371069784,0.2077920385017514
348,Factors,0.0,0.0004702402422261876,-0.0004702402422261876,0.0
355,Chinese,0.0,0.00045339437889157494,-0.00045339437889157494,0.0
354,placement,0.0,0.0004551270962631351,-0.0004551270962631351,0.0
353,T,0.0,0.00045531962041553067,-0.00045531962041553067,0.0
352,C,0.0,0.00045599345494891515,-0.00045599345494891515,0.0
351,SEC,0.0,0.0004586887930824532,-0.0004586887930824532,0.0
350,zlotys,0.0,0.0004634056348161447,-0.0004634056348161447,0.0
349,receives,0.0,0.0004635018968923425,-0.0004635018968923425,0.0
342,Germany,0.0,0.0004924767818278762,-0.0004924767818278762,0.0
347,approval,0.0,0.00047197295959774775,-0.00047197295959774775,0.0
346,acquisition,0.0,0.0004744757735788902,-0.0004744757735788902,0.0
345,credit,0.0,0.00047563091849326365,-0.00047563091849326365,0.0
344,state,0.0,0.0004770748496362304,-0.0004770748496362304,0.0
343,drug,0.0,0.000490359016151525,-0.000490359016151525,0.0
357,York,0.0,0.00044396069542419184,-0.00044396069542419184,0.0
341,notes,0.0,0.000494402023351832,-0.000494402023351832,0.0
340,hits,0.0,0.0005013328928380726,-0.0005013328928380726,0.0
356,issues,0.0,0.0004506027786818391,-0.0004506027786818391,0.0
363,power,0.0,0.0004334681291186331,-0.0004334681291186331,0.0
358,probe,0.0,0.0004415541435192472,-0.0004415541435192472,0.0
368,trial,0.0,0.0004318316738232707,-0.0004318316738232707,0.0
375,non,0.0,0.00042153163167010755,-0.00042153163167010755,0.0
374,boost,0.0,0.00042239799035588766,-0.00042239799035588766,0.0
373,July,0.0,0.0004255746388704146,-0.0004255746388704146,0.0
372,Ltd,0.0,0.0004262484734037991,-0.0004262484734037991,0.0
371,approves,0.0,0.0004266335217085902,-0.0004266335217085902,0.0
370,lower,0.0,0.00042942512191832606,-0.00042942512191832606,0.0
369,second,0.0,0.00043019521852790836,-0.00043019521852790836,0.0
367,past,0.0,0.00043231298420425967,-0.00043231298420425967,0.0
359,enters,0.0,0.00043828123292852244,-0.00043828123292852244,0.0
366,qtr,0.0,0.00043250550835665524,-0.00043250550835665524,0.0
365,outlook,0.0,0.0004331793428900397,-0.0004331793428900397,0.0
364,Gold,0.0,0.0004333718670424353,-0.0004333718670424353,0.0
338,Italy,0.0,0.0005064347828765553,-0.0005064347828765553,0.0
362,increase,0.0,0.00043577841894738,-0.00043577841894738,0.0
361,London,0.0,0.00043616346725217114,-0.00043616346725217114,0.0
360,Iran,0.0,0.00043693356386175343,-0.00043693356386175343,0.0
339,files,0.0,0.0005018142032190615,-0.0005018142032190615,0.0
332,co,0.0,0.0005234731703635635,-0.0005234731703635635,0.0
337,loan,0.0,0.0005065310449527532,-0.0005065310449527532,0.0
308,H1,0.0,0.0007959911080794974,-0.0007959911080794974,0.0
315,offering,0.0,0.0006604541047930139,-0.0006604541047930139,0.0
314,y,0.0,0.0006814392374041314,-0.0006814392374041314,0.0
313,qtrly,0.0,0.0006864448653664163,-0.0006864448653664163,0.0
312,sale,0.0,0.0007202328541118394,-0.0007202328541118394,0.0
311,appoints,0.0,0.000724949695845531,-0.000724949695845531,0.0
310,data,0.0,0.0007515180288761201,-0.0007515180288761201,0.0
309,month,0.0,0.0007688452025917216,-0.0007688452025917216,0.0
307,Fitch,0.0,0.0008806054730573519,-0.0008806054730573519,0.0
336,France,0.0,0.0005167348250297185,-0.0005167348250297185,0.0
306,euros,0.0,0.0009051523024877874,-0.0009051523024877874,0.0
305,results,0.0,0.0009332608287375411,-0.0009332608287375411,0.0
304,posts,0.0,0.0010552248792801368,-0.0010552248792801368,0.0
303,Q2,0.0,0.001207126435520244,-0.001207126435520244,0.0
302,Preview,0.0,0.001403789857192322,-0.001403789857192322,0.0
301,earnings,0.0,0.0016269253498187915,-0.0016269253498187915,0.0
300,per,0.0,0.0027021727409480677,-0.0027021727409480677,0.0
316,contract,0.0,0.0006182913154183833,-0.0006182913154183833,0.0
317,wins,0.0,0.0006061622938174623,-0.0006061622938174623,0.0
318,9,0.0,0.000604044528141111,-0.000604044528141111,0.0
319,offer,0.0,0.0005964398241214858,-0.0005964398241214858,0.0
335,financial,0.0,0.0005177937078678942,-0.0005177937078678942,0.0
334,election,0.0,0.0005198152114680477,-0.0005198152114680477,0.0
333,chairman,0.0,0.0005206815701538277,-0.0005206815701538277,0.0
331,acquire,0.0,0.0005283825362496507,-0.0005283825362496507,0.0
330,attack,0.0,0.0005328105917547489,-0.0005328105917547489,0.0
329,expects,0.0,0.0005396451991647917,-0.0005396451991647917,0.0
328,French,0.0,0.0005403190336981762,-0.0005403190336981762,0.0
327,seeks,0.0,0.0005425330614507254,-0.0005425330614507254,0.0
326,quarter,0.0,0.0005473461652606146,-0.0005473461652606146,0.0
325,cuts,0.0,0.0005479237377178014,-0.0005479237377178014,0.0
324,March,0.0,0.0005503302896227461,-0.0005503302896227461,0.0
323,company,0.0,0.0005654434355857986,-0.0005654434355857986,0.0
322,price,0.0,0.0005697752290146989,-0.0005697752290146989,0.0
321,Turkey,0.0,0.0005816154643870267,-0.0005816154643870267,0.0
320,PM,0.0,0.000593166913530761,-0.000593166913530761,0.0
376,April,0.0,0.0004204727488319319,-0.0004204727488319319,0.0
